time_s,Tj_K,Zth_KW
0.0925,310.1960,0.509800
0.0926,310.1970,0.509850
0.0927,310.1990,0.509950
0.0928,310.2000,0.510000
0.0929,310.2010,0.510050
0.0930,310.2030,0.510150
0.0931,310.2040,0.510200
0.0932,310.2050,0.510250
0.0933,310.2070,0.510350
0.0934,310.2080,0.510400
0.0935,310.2090,0.510450
0.0936,310.2100,0.510500
0.0937,310.2120,0.510600
0.0938,310.2130,0.510650
0.0939,310.2140,0.510700
0.0940,310.2160,0.510800
0.0941,310.2170,0.510850
0.0942,310.2180,0.510900
0.0943,310.2190,0.510950
0.0944,310.2210,0.511050
0.0945,310.2220,0.511100
0.0946,310.2230,0.511150
0.0947,310.2240,0.511200
0.0948,310.2260,0.511300
0.0949,310.2270,0.511350
0.0950,310.2280,0.511400
0.0951,310.2300,0.511500
0.0952,310.2310,0.511550
0.0953,310.2320,0.511600
0.0954,310.2330,0.511650
0.0955,310.2350,0.511750
0.0956,310.2360,0.511800
0.0957,310.2370,0.511850
0.0958,310.2380,0.511900
0.0959,310.2400,0.512000
0.0960,310.2410,0.512050
0.0961,310.2420,0.512100
0.0962,310.2430,0.512150
0.0963,310.2450,0.512250
0.0964,310.2460,0.512300
0.0965,310.2470,0.512350
0.0966,310.2480,0.512400
0.0967,310.2490,0.512450
0.0968,310.2510,0.512550
0.0969,310.2520,0.512600
0.0970,310.2530,0.512650
0.0971,310.2540,0.512700
0.0972,310.2560,0.512800
0.0973,310.2570,0.512850
0.0974,310.2580,0.512900
0.0975,310.2590,0.512950
0.0976,310.2600,0.513000
0.0977,310.2620,0.513100
0.0978,310.2630,0.513150
0.0979,310.2640,0.513200
0.0980,310.2650,0.513250
0.0981,310.2670,0.513350
0.0982,310.2680,0.513400
0.0983,310.2690,0.513450
0.0984,310.2700,0.513500
0.0985,310.2710,0.513550
0.0986,310.2730,0.513650
0.0987,310.2740,0.513700
0.0988,310.2750,0.513750
0.0989,310.2760,0.513800
0.0990,310.2770,0.513850
0.0991,310.2790,0.513950
0.0992,310.2800,0.514000
0.0993,310.2810,0.514050
0.0994,310.2820,0.514100
0.0995,310.2830,0.514150
0.0996,310.2840,0.514200
0.0997,310.2860,0.514300
0.0998,310.2870,0.514350
0.0999,310.2880,0.514400
0.1000,310.2890,0.514450
0.1001,310.2900,0.514500
0.1002,310.2920,0.514600
0.1003,310.2930,0.514650
0.1004,310.2940,0.514700
0.1005,310.2950,0.514750
0.1006,310.2960,0.514800
0.1007,310.2970,0.514850
0.1008,310.2990,0.514950
0.1009,310.3000,0.515000
0.1010,310.3010,0.515050
0.1011,310.3020,0.515100
0.1012,310.3030,0.515150
0.1013,310.3040,0.515200
0.1014,310.3060,0.515300
0.1015,310.3070,0.515350
0.1016,310.3080,0.515400
0.1017,310.3090,0.515450
0.1018,310.3100,0.515500
0.1019,310.3110,0.515550
0.1020,310.3130,0.515650
0.1021,310.3140,0.515700
0.1022,310.3150,0.515750
0.1023,310.3160,0.515800
0.1024,310.3170,0.515850
0.1025,310.3180,0.515900
0.1026,310.3190,0.515950
0.1027,310.3210,0.516050
0.1028,310.3220,0.516100
0.1029,310.3230,0.516150
0.1030,310.3240,0.516200
0.1031,310.3250,0.516250
0.1032,310.3260,0.516300
0.1033,310.3270,0.516350
0.1034,310.3290,0.516450
0.1035,310.3300,0.516500
0.1036,310.3310,0.516550
0.1037,310.3320,0.516600
0.1038,310.3330,0.516650
0.1039,310.3340,0.516700
0.1040,310.3350,0.516750
0.1041,310.3360,0.516800
0.1042,310.3380,0.516900
0.1043,310.3390,0.516950
0.1044,310.3400,0.517000
0.1045,310.3410,0.517050
0.1046,310.3420,0.517100
0.1047,310.3430,0.517150
0.1048,310.3440,0.517200
0.1049,310.3450,0.517250
0.1050,310.3460,0.517300
0.1051,310.3480,0.517400
0.1052,310.3490,0.517450
0.1053,310.3500,0.517500
0.1054,310.3510,0.517550
0.1055,310.3520,0.517600
0.1056,310.3530,0.517650
0.1057,310.3540,0.517700
0.1058,310.3550,0.517750
0.1059,310.3560,0.517800
0.1060,310.3570,0.517850
0.1061,310.3590,0.517950
0.1062,310.3600,0.518000
0.1063,310.3610,0.518050
0.1064,310.3620,0.518100
0.1065,310.3630,0.518150
0.1066,310.3640,0.518200
0.1067,310.3650,0.518250
0.1068,310.3660,0.518300
0.1069,310.3670,0.518350
0.1070,310.3680,0.518400
0.1071,310.3690,0.518450
0.1072,310.3710,0.518550
0.1073,310.3720,0.518600
0.1074,310.3730,0.518650
0.1075,310.3740,0.518700
0.1076,310.3750,0.518750
0.1077,310.3760,0.518800
0.1078,310.3770,0.518850
0.1079,310.3780,0.518900
0.1080,310.3790,0.518950
0.1081,310.3800,0.519000
0.1082,310.3810,0.519050
0.1083,310.3820,0.519100
0.1084,310.3830,0.519150
0.1085,310.3850,0.519250
0.1086,310.3860,0.519300
0.1087,310.3870,0.519350
0.1088,310.3880,0.519400
0.1089,310.3890,0.519450
0.1090,310.3900,0.519500
0.1091,310.3910,0.519550
0.1092,310.3920,0.519600
0.1093,310.3930,0.519650
0.1094,310.3940,0.519700
0.1095,310.3950,0.519750
0.1096,310.3960,0.519800
0.1097,310.3970,0.519850
0.1098,310.3980,0.519900
0.1099,310.3990,0.519950
0.1100,310.4000,0.520000
0.1101,310.4010,0.520050
0.1102,310.4030,0.520150
0.1103,310.4040,0.520200
0.1104,310.4050,0.520250
0.1105,310.4060,0.520300
0.1106,310.4070,0.520350
0.1107,310.4080,0.520400
0.1108,310.4090,0.520450
0.1109,310.4100,0.520500
0.1110,310.4110,0.520550
0.1111,310.4120,0.520600
0.1112,310.4130,0.520650
0.1113,310.4140,0.520700
0.1114,310.4150,0.520750
0.1115,310.4160,0.520800
0.1116,310.4170,0.520850
0.1117,310.4180,0.520900
0.1118,310.4190,0.520950
0.1119,310.4200,0.521000
0.1120,310.4210,0.521050
0.1121,310.4220,0.521100
0.1122,310.4230,0.521150
0.1123,310.4240,0.521200
0.1124,310.4250,0.521250
0.1125,310.4260,0.521300
0.1126,310.4270,0.521350
0.1127,310.4280,0.521400
0.1128,310.4290,0.521450
0.1129,310.4300,0.521500
0.1130,310.4310,0.521550
0.1131,310.4320,0.521600
0.1132,310.4330,0.521650
0.1133,310.4340,0.521700
0.1134,310.4350,0.521750
0.1135,310.4360,0.521800
0.1136,310.4370,0.521850
0.1137,310.4380,0.521900
0.1138,310.4390,0.521950
0.1139,310.4400,0.522000
0.1140,310.4410,0.522050
0.1141,310.4420,0.522100
0.1142,310.4430,0.522150
0.1143,310.4440,0.522200
0.1144,310.4450,0.522250
0.1145,310.4460,0.522300
0.1146,310.4470,0.522350
0.1147,310.4480,0.522400
0.1148,310.4490,0.522450
0.1149,310.4500,0.522500
0.1150,310.4510,0.522550
0.1151,310.4520,0.522600
0.1152,310.4530,0.522650
0.1153,310.4540,0.522700
0.1154,310.4550,0.522750
0.1155,310.4560,0.522800
0.1156,310.4570,0.522850
0.1157,310.4580,0.522900
0.1158,310.4590,0.522950
0.1159,310.4600,0.523000
0.1160,310.4610,0.523050
0.1161,310.4620,0.523100
0.1162,310.4630,0.523150
0.1163,310.4640,0.523200
0.1164,310.4650,0.523250
0.1165,310.4660,0.523300
0.1166,310.4670,0.523350
0.1167,310.4680,0.523400
0.1168,310.4690,0.523450
0.1169,310.4700,0.523500
0.1170,310.4710,0.523550
0.1171,310.4720,0.523600
0.1172,310.4730,0.523650
0.1173,310.4740,0.523700
0.1174,310.4750,0.523750
0.1175,310.4760,0.523800
0.1176,310.4770,0.523850
0.1177,310.4780,0.523900
0.1178,310.4790,0.523950
0.1179,310.4800,0.524000
0.1180,310.4810,0.524050
0.1181,310.4820,0.524100
0.1182,310.4830,0.524150
0.1183,310.4840,0.524200
0.1184,310.4850,0.524250
0.1185,310.4860,0.524300
0.1186,310.4870,0.524350
0.1187,310.4880,0.524400
0.1188,310.4880,0.524400
0.1189,310.4890,0.524450
0.1190,310.4900,0.524500
0.1191,310.4910,0.524550
0.1192,310.4920,0.524600
0.1193,310.4930,0.524650
0.1194,310.4940,0.524700
0.1195,310.4950,0.524750
0.1196,310.4960,0.524800
0.1197,310.4970,0.524850
0.1198,310.4980,0.524900
0.1199,310.4990,0.524950
0.1200,310.5000,0.525000
0.1201,310.5010,0.525050
0.1202,310.5020,0.525100
0.1203,310.5030,0.525150
0.1204,310.5040,0.525200
0.1205,310.5050,0.525250
0.1206,310.5060,0.525300
0.1207,310.5070,0.525350
0.1208,310.5070,0.525350
0.1209,310.5080,0.525400
0.1210,310.5090,0.525450
0.1211,310.5100,0.525500
0.1212,310.5110,0.525550
0.1213,310.5120,0.525600
0.1214,310.5130,0.525650
0.1215,310.5140,0.525700
0.1216,310.5150,0.525750
0.1217,310.5160,0.525800
0.1218,310.5170,0.525850
0.1219,310.5180,0.525900
0.1220,310.5190,0.525950
0.1221,310.5200,0.526000
0.1222,310.5210,0.526050
0.1223,310.5210,0.526050
0.1224,310.5220,0.526100
0.1225,310.5230,0.526150
0.1226,310.5240,0.526200
0.1227,310.5250,0.526250
0.1228,310.5260,0.526300
0.1229,310.5270,0.526350
0.1230,310.5280,0.526400
0.1231,310.5290,0.526450
0.1232,310.5300,0.526500
0.1233,310.5310,0.526550
0.1234,310.5320,0.526600
0.1235,310.5320,0.526600
0.1236,310.5330,0.526650
0.1237,310.5340,0.526700
0.1238,310.5350,0.526750
0.1239,310.5360,0.526800
0.1240,310.5370,0.526850
0.1241,310.5380,0.526900
0.1242,310.5390,0.526950
0.1243,310.5400,0.527000
0.1244,310.5410,0.527050
0.1245,310.5420,0.527100
0.1246,310.5420,0.527100
0.1247,310.5430,0.527150
0.1248,310.5440,0.527200
0.1249,310.5450,0.527250
0.1250,310.5460,0.527300
0.1251,310.5470,0.527350
0.1252,310.5480,0.527400
0.1253,310.5490,0.527450
0.1254,310.5500,0.527500
0.1255,310.5510,0.527550
0.1256,310.5510,0.527550
0.1257,310.5520,0.527600
0.1258,310.5530,0.527650
0.1259,310.5540,0.527700
0.1260,310.5550,0.527750
0.1261,310.5560,0.527800
0.1262,310.5570,0.527850
0.1263,310.5580,0.527900
0.1264,310.5590,0.527950
0.1265,310.5590,0.527950
0.1266,310.5600,0.528000
0.1267,310.5610,0.528050
0.1268,310.5620,0.528100
0.1269,310.5630,0.528150
0.1270,310.5640,0.528200
0.1271,310.5650,0.528250
0.1272,310.5660,0.528300
0.1273,310.5670,0.528350
0.1274,310.5670,0.528350
0.1275,310.5680,0.528400
0.1276,310.5690,0.528450
0.1277,310.5700,0.528500
0.1278,310.5710,0.528550
0.1279,310.5720,0.528600
0.1280,310.5730,0.528650
0.1281,310.5740,0.528700
0.1282,310.5740,0.528700
0.1283,310.5750,0.528750
0.1284,310.5760,0.528800
0.1285,310.5770,0.528850
0.1286,310.5780,0.528900
0.1287,310.5790,0.528950
0.1288,310.5800,0.529000
0.1289,310.5810,0.529050
0.1290,310.5810,0.529050
0.1291,310.5820,0.529100
0.1292,310.5830,0.529150
0.1293,310.5840,0.529200
0.1294,310.5850,0.529250
0.1295,310.5860,0.529300
0.1296,310.5870,0.529350
0.1297,310.5880,0.529400
0.1298,310.5880,0.529400
0.1299,310.5890,0.529450
0.1300,310.5900,0.529500
0.1301,310.5910,0.529550
0.1302,310.5920,0.529600
0.1303,310.5930,0.529650
0.1304,310.5940,0.529700
0.1305,310.5940,0.529700
0.1306,310.5950,0.529750
0.1307,310.5960,0.529800
0.1308,310.5970,0.529850
0.1309,310.5980,0.529900
0.1310,310.5990,0.529950
0.1311,310.6000,0.530000
0.1312,310.6000,0.530000
0.1313,310.6010,0.530050
0.1314,310.6020,0.530100
0.1315,310.6030,0.530150
0.1316,310.6040,0.530200
0.1317,310.6050,0.530250
0.1318,310.6050,0.530250
0.1319,310.6060,0.530300
0.1320,310.6070,0.530350
0.1321,310.6080,0.530400
0.1322,310.6090,0.530450
0.1323,310.6100,0.530500
0.1324,310.6110,0.530550
0.1325,310.6110,0.530550
0.1326,310.6120,0.530600
0.1327,310.6130,0.530650
0.1328,310.6140,0.530700
0.1329,310.6150,0.530750
0.1330,310.6160,0.530800
0.1331,310.6160,0.530800
0.1332,310.6170,0.530850
0.1333,310.6180,0.530900
0.1334,310.6190,0.530950
0.1335,310.6200,0.531000
0.1336,310.6210,0.531050
0.1337,310.6210,0.531050
0.1338,310.6220,0.531100
0.1339,310.6230,0.531150
0.1340,310.6240,0.531200
0.1341,310.6250,0.531250
0.1342,310.6260,0.531300
0.1343,310.6260,0.531300
0.1344,310.6270,0.531350
0.1345,310.6280,0.531400
0.1346,310.6290,0.531450
0.1347,310.6300,0.531500
0.1348,310.6310,0.531550
0.1349,310.6310,0.531550
0.1350,310.6320,0.531600
0.1351,310.6330,0.531650
0.1352,310.6340,0.531700
0.1353,310.6350,0.531750
0.1354,310.6360,0.531800
0.1355,310.6360,0.531800
0.1356,310.6370,0.531850
0.1357,310.6380,0.531900
0.1358,310.6390,0.531950
0.1359,310.6400,0.532000
0.1360,310.6400,0.532000
0.1361,310.6410,0.532050
0.1362,310.6420,0.532100
0.1363,310.6430,0.532150
0.1364,310.6440,0.532200
0.1365,310.6450,0.532250
0.1366,310.6450,0.532250
0.1367,310.6460,0.532300
0.1368,310.6470,0.532350
0.1369,310.6480,0.532400
0.1370,310.6490,0.532450
0.1371,310.6490,0.532450
0.1372,310.6500,0.532500
0.1373,310.6510,0.532550
0.1374,310.6520,0.532600
0.1375,310.6530,0.532650
0.1376,310.6530,0.532650
0.1377,310.6540,0.532700
0.1378,310.6550,0.532750
0.1379,310.6560,0.532800
0.1380,310.6570,0.532850
0.1381,310.6570,0.532850
0.1382,310.6580,0.532900
0.1383,310.6590,0.532950
0.1384,310.6600,0.533000
0.1385,310.6610,0.533050
0.1386,310.6620,0.533100
0.1387,310.6620,0.533100
0.1388,310.6630,0.533150
0.1389,310.6640,0.533200
0.1390,310.6650,0.533250
0.1391,310.6650,0.533250
0.1392,310.6660,0.533300
0.1393,310.6670,0.533350
0.1394,310.6680,0.533400
0.1395,310.6690,0.533450
0.1396,310.6690,0.533450
0.1397,310.6700,0.533500
0.1398,310.6710,0.533550
0.1399,310.6720,0.533600
0.1400,310.6730,0.533650
0.1401,310.6730,0.533650
0.1402,310.6740,0.533700
0.1403,310.6750,0.533750
0.1404,310.6760,0.533800
0.1405,310.6770,0.533850
0.1406,310.6770,0.533850
0.1407,310.6780,0.533900
0.1408,310.6790,0.533950
0.1409,310.6800,0.534000
0.1410,310.6810,0.534050
0.1411,310.6810,0.534050
0.1412,310.6820,0.534100
0.1413,310.6830,0.534150
0.1414,310.6840,0.534200
0.1415,310.6840,0.534200
0.1416,310.6850,0.534250
0.1417,310.6860,0.534300
0.1418,310.6870,0.534350
0.1419,310.6880,0.534400
0.1420,310.6880,0.534400
0.1421,310.6890,0.534450
0.1422,310.6900,0.534500
0.1423,310.6910,0.534550
0.1424,310.6910,0.534550
0.1425,310.6920,0.534600
0.1426,310.6930,0.534650
0.1427,310.6940,0.534700
0.1428,310.6950,0.534750
0.1429,310.6950,0.534750
0.1430,310.6960,0.534800
0.1431,310.6970,0.534850
0.1432,310.6980,0.534900
0.1433,310.6980,0.534900
0.1434,310.6990,0.534950
0.1435,310.7000,0.535000
0.1436,310.7010,0.535050
0.1437,310.7020,0.535100
0.1438,310.7020,0.535100
0.1439,310.7030,0.535150
0.1440,310.7040,0.535200
0.1441,310.7050,0.535250
0.1442,310.7050,0.535250
0.1443,310.7060,0.535300
0.1444,310.7070,0.535350
0.1445,310.7080,0.535400
0.1446,310.7080,0.535400
0.1447,310.7090,0.535450
0.1448,310.7100,0.535500
0.1449,310.7110,0.535550
0.1450,310.7110,0.535550
0.1451,310.7120,0.535600
0.1452,310.7130,0.535650
0.1453,310.7140,0.535700
0.1454,310.7150,0.535750
0.1455,310.7150,0.535750
0.1456,310.7160,0.535800
0.1457,310.7170,0.535850
0.1458,310.7180,0.535900
0.1459,310.7180,0.535900
0.1460,310.7190,0.535950
0.1461,310.7200,0.536000
0.1462,310.7210,0.536050
0.1463,310.7210,0.536050
0.1464,310.7220,0.536100
0.1465,310.7230,0.536150
0.1466,310.7240,0.536200
0.1467,310.7240,0.536200
0.1468,310.7250,0.536250
0.1469,310.7260,0.536300
0.1470,310.7270,0.536350
0.1471,310.7270,0.536350
0.1472,310.7280,0.536400
0.1473,310.7290,0.536450
0.1474,310.7300,0.536500
0.1475,310.7300,0.536500
0.1476,310.7310,0.536550
0.1477,310.7320,0.536600
0.1478,310.7330,0.536650
0.1479,310.7330,0.536650
0.1480,310.7340,0.536700
0.1481,310.7350,0.536750
0.1482,310.7360,0.536800
0.1483,310.7360,0.536800
0.1484,310.7370,0.536850
0.1485,310.7380,0.536900
0.1486,310.7380,0.536900
0.1487,310.7390,0.536950
0.1488,310.7400,0.537000
0.1489,310.7410,0.537050
0.1490,310.7410,0.537050
0.1491,310.7420,0.537100
0.1492,310.7430,0.537150
0.1493,310.7440,0.537200
0.1494,310.7440,0.537200
0.1495,310.7450,0.537250
0.1496,310.7460,0.537300
0.1497,310.7470,0.537350
0.1498,310.7470,0.537350
0.1499,310.7480,0.537400
0.1500,310.7490,0.537450
0.1501,310.7500,0.537500
0.1502,310.7500,0.537500
0.1503,310.7510,0.537550
0.1504,310.7520,0.537600
0.1505,310.7520,0.537600
0.1506,310.7530,0.537650
0.1507,310.7540,0.537700
0.1508,310.7550,0.537750
0.1509,310.7550,0.537750
0.1510,310.7560,0.537800
0.1511,310.7570,0.537850
0.1512,310.7580,0.537900
0.1513,310.7580,0.537900
0.1514,310.7590,0.537950
0.1515,310.7600,0.538000
0.1516,310.7600,0.538000
0.1517,310.7610,0.538050
0.1518,310.7620,0.538100
0.1519,310.7630,0.538150
0.1520,310.7630,0.538150
0.1521,310.7640,0.538200
0.1522,310.7650,0.538250
0.1523,310.7660,0.538300
0.1524,310.7660,0.538300
0.1525,310.7670,0.538350
0.1526,310.7680,0.538400
0.1527,310.7680,0.538400
0.1528,310.7690,0.538450
0.1529,310.7700,0.538500
0.1530,310.7710,0.538550
0.1531,310.7710,0.538550
0.1532,310.7720,0.538600
0.1533,310.7730,0.538650
0.1534,310.7730,0.538650
0.1535,310.7740,0.538700
0.1536,310.7750,0.538750
0.1537,310.7760,0.538800
0.1538,310.7760,0.538800
0.1539,310.7770,0.538850
0.1540,310.7780,0.538900
0.1541,310.7780,0.538900
0.1542,310.7790,0.538950
0.1543,310.7800,0.539000
0.1544,310.7810,0.539050
0.1545,310.7810,0.539050
0.1546,310.7820,0.539100
0.1547,310.7830,0.539150
0.1548,310.7830,0.539150
0.1549,310.7840,0.539200
0.1550,310.7850,0.539250
0.1551,310.7860,0.539300
0.1552,310.7860,0.539300
0.1553,310.7870,0.539350
0.1554,310.7880,0.539400
0.1555,310.7880,0.539400
0.1556,310.7890,0.539450
0.1557,310.7900,0.539500
0.1558,310.7900,0.539500
0.1559,310.7910,0.539550
0.1560,310.7920,0.539600
0.1561,310.7930,0.539650
0.1562,310.7930,0.539650
0.1563,310.7940,0.539700
0.1564,310.7950,0.539750
0.1565,310.7950,0.539750
0.1566,310.7960,0.539800
0.1567,310.7970,0.539850
0.1568,310.7970,0.539850
0.1569,310.7980,0.539900
0.1570,310.7990,0.539950
0.1571,310.8000,0.540000
0.1572,310.8000,0.540000
0.1573,310.8010,0.540050
0.1574,310.8020,0.540100
0.1575,310.8020,0.540100
0.1576,310.8030,0.540150
0.1577,310.8040,0.540200
0.1578,310.8040,0.540200
0.1579,310.8050,0.540250
0.1580,310.8060,0.540300
0.1581,310.8060,0.540300
0.1582,310.8070,0.540350
0.1583,310.8080,0.540400
0.1584,310.8090,0.540450
0.1585,310.8090,0.540450
0.1586,310.8100,0.540500
0.1587,310.8110,0.540550
0.1588,310.8110,0.540550
0.1589,310.8120,0.540600
0.1590,310.8130,0.540650
0.1591,310.8130,0.540650
0.1592,310.8140,0.540700
0.1593,310.8150,0.540750
0.1594,310.8150,0.540750
0.1595,310.8160,0.540800
0.1596,310.8170,0.540850
0.1597,310.8170,0.540850
0.1598,310.8180,0.540900
0.1599,310.8190,0.540950
0.1600,310.8190,0.540950
0.1601,310.8200,0.541000
0.1602,310.8210,0.541050
0.1603,310.8220,0.541100
0.1604,310.8220,0.541100
0.1605,310.8230,0.541150
0.1606,310.8240,0.541200
0.1607,310.8240,0.541200
0.1608,310.8250,0.541250
0.1609,310.8260,0.541300
0.1610,310.8260,0.541300
0.1611,310.8270,0.541350
0.1612,310.8280,0.541400
0.1613,310.8280,0.541400
0.1614,310.8290,0.541450
0.1615,310.8300,0.541500
0.1616,310.8300,0.541500
0.1617,310.8310,0.541550
0.1618,310.8320,0.541600
0.1619,310.8320,0.541600
0.1620,310.8330,0.541650
0.1621,310.8340,0.541700
0.1622,310.8340,0.541700
0.1623,310.8350,0.541750
0.1624,310.8360,0.541800
0.1625,310.8360,0.541800
0.1626,310.8370,0.541850
0.1627,310.8380,0.541900
0.1628,310.8380,0.541900
0.1629,310.8390,0.541950
0.1630,310.8400,0.542000
0.1631,310.8400,0.542000
0.1632,310.8410,0.542050
0.1633,310.8420,0.542100
0.1634,310.8420,0.542100
0.1635,310.8430,0.542150
0.1636,310.8440,0.542200
0.1637,310.8440,0.542200
0.1638,310.8450,0.542250
0.1639,310.8460,0.542300
0.1640,310.8460,0.542300
0.1641,310.8470,0.542350
0.1642,310.8480,0.542400
0.1643,310.8480,0.542400
0.1644,310.8490,0.542450
0.1645,310.8500,0.542500
0.1646,310.8500,0.542500
0.1647,310.8510,0.542550
0.1648,310.8520,0.542600
0.1649,310.8520,0.542600
0.1650,310.8530,0.542650
0.1651,310.8540,0.542700
0.1652,310.8540,0.542700
0.1653,310.8550,0.542750
0.1654,310.8560,0.542800
0.1655,310.8560,0.542800
0.1656,310.8570,0.542850
0.1657,310.8580,0.542900
0.1658,310.8580,0.542900
0.1659,310.8590,0.542950
0.1660,310.8600,0.543000
0.1661,310.8600,0.543000
0.1662,310.8610,0.543050
0.1663,310.8620,0.543100
0.1664,310.8620,0.543100
0.1665,310.8630,0.543150
0.1666,310.8640,0.543200
0.1667,310.8640,0.543200
0.1668,310.8650,0.543250
0.1669,310.8650,0.543250
0.1670,310.8660,0.543300
0.1671,310.8670,0.543350
0.1672,310.8670,0.543350
0.1673,310.8680,0.543400
0.1674,310.8690,0.543450
0.1675,310.8690,0.543450
0.1676,310.8700,0.543500
0.1677,310.8710,0.543550
0.1678,310.8710,0.543550
0.1679,310.8720,0.543600
0.1680,310.8730,0.543650
0.1681,310.8730,0.543650
0.1682,310.8740,0.543700
0.1683,310.8750,0.543750
0.1684,310.8750,0.543750
0.1685,310.8760,0.543800
0.1686,310.8770,0.543850
0.1687,310.8770,0.543850
0.1688,310.8780,0.543900
0.1689,310.8780,0.543900
0.1690,310.8790,0.543950
0.1691,310.8800,0.544000
0.1692,310.8800,0.544000
0.1693,310.8810,0.544050
0.1694,310.8820,0.544100
0.1695,310.8820,0.544100
0.1696,310.8830,0.544150
0.1697,310.8840,0.544200
0.1698,310.8840,0.544200
0.1699,310.8850,0.544250
0.1700,310.8850,0.544250
0.1701,310.8860,0.544300
0.1702,310.8870,0.544350
0.1703,310.8870,0.544350
0.1704,310.8880,0.544400
0.1705,310.8890,0.544450
0.1706,310.8890,0.544450
0.1707,310.8900,0.544500
0.1708,310.8910,0.544550
0.1709,310.8910,0.544550
0.1710,310.8920,0.544600
0.1711,310.8920,0.544600
0.1712,310.8930,0.544650
0.1713,310.8940,0.544700
0.1714,310.8940,0.544700
0.1715,310.8950,0.544750
0.1716,310.8960,0.544800
0.1717,310.8960,0.544800
0.1718,310.8970,0.544850
0.1719,310.8980,0.544900
0.1720,310.8980,0.544900
0.1721,310.8990,0.544950
0.1722,310.8990,0.544950
0.1723,310.9000,0.545000
0.1724,310.9010,0.545050
0.1725,310.9010,0.545050
0.1726,310.9020,0.545100
0.1727,310.9030,0.545150
0.1728,310.9030,0.545150
0.1729,310.9040,0.545200
0.1730,310.9040,0.545200
0.1731,310.9050,0.545250
0.1732,310.9060,0.545300
0.1733,310.9060,0.545300
0.1734,310.9070,0.545350
0.1735,310.9080,0.545400
0.1736,310.9080,0.545400
0.1737,310.9090,0.545450
0.1738,310.9090,0.545450
0.1739,310.9100,0.545500
0.1740,310.9110,0.545550
0.1741,310.9110,0.545550
0.1742,310.9120,0.545600
0.1743,310.9130,0.545650
0.1744,310.9130,0.545650
0.1745,310.9140,0.545700
0.1746,310.9140,0.545700
0.1747,310.9150,0.545750
0.1748,310.9160,0.545800
0.1749,310.9160,0.545800
0.1750,310.9170,0.545850
0.1751,310.9170,0.545850
0.1752,310.9180,0.545900
0.1753,310.9190,0.545950
0.1754,310.9190,0.545950
0.1755,310.9200,0.546000
0.1756,310.9210,0.546050
0.1757,310.9210,0.546050
0.1758,310.9220,0.546100
0.1759,310.9220,0.546100
0.1760,310.9230,0.546150
0.1761,310.9240,0.546200
0.1762,310.9240,0.546200
0.1763,310.9250,0.546250
0.1764,310.9260,0.546300
0.1765,310.9260,0.546300
0.1766,310.9270,0.546350
0.1767,310.9270,0.546350
0.1768,310.9280,0.546400
0.1769,310.9290,0.546450
0.1770,310.9290,0.546450
0.1771,310.9300,0.546500
0.1772,310.9300,0.546500
0.1773,310.9310,0.546550
0.1774,310.9320,0.546600
0.1775,310.9320,0.546600
0.1776,310.9330,0.546650
0.1777,310.9330,0.546650
0.1778,310.9340,0.546700
0.1779,310.9350,0.546750
0.1780,310.9350,0.546750
0.1781,310.9360,0.546800
0.1782,310.9360,0.546800
0.1783,310.9370,0.546850
0.1784,310.9380,0.546900
0.1785,310.9380,0.546900
0.1786,310.9390,0.546950
0.1787,310.9390,0.546950
0.1788,310.9400,0.547000
0.1789,310.9410,0.547050
0.1790,310.9410,0.547050
0.1791,310.9420,0.547100
0.1792,310.9430,0.547150
0.1793,310.9430,0.547150
0.1794,310.9440,0.547200
0.1795,310.9440,0.547200
0.1796,310.9450,0.547250
0.1797,310.9460,0.547300
0.1798,310.9460,0.547300
0.1799,310.9470,0.547350
0.1800,310.9470,0.547350
0.1801,310.9480,0.547400
0.1802,310.9490,0.547450
0.1803,310.9490,0.547450
0.1804,310.9500,0.547500
0.1805,310.9500,0.547500
0.1806,310.9510,0.547550
0.1807,310.9510,0.547550
0.1808,310.9520,0.547600
0.1809,310.9530,0.547650
0.1810,310.9530,0.547650
0.1811,310.9540,0.547700
0.1812,310.9540,0.547700
0.1813,310.9550,0.547750
0.1814,310.9560,0.547800
0.1815,310.9560,0.547800
0.1816,310.9570,0.547850
0.1817,310.9570,0.547850
0.1818,310.9580,0.547900
0.1819,310.9590,0.547950
0.1820,310.9590,0.547950
0.1821,310.9600,0.548000
0.1822,310.9600,0.548000
0.1823,310.9610,0.548050
0.1824,310.9620,0.548100
0.1825,310.9620,0.548100
0.1826,310.9630,0.548150
0.1827,310.9630,0.548150
0.1828,310.9640,0.548200
0.1829,310.9650,0.548250
0.1830,310.9650,0.548250
0.1831,310.9660,0.548300
0.1832,310.9660,0.548300
0.1833,310.9670,0.548350
0.1834,310.9670,0.548350
0.1835,310.9680,0.548400
0.1836,310.9690,0.548450
0.1837,310.9690,0.548450
0.1838,310.9700,0.548500
0.1839,310.9700,0.548500
0.1840,310.9710,0.548550
0.1841,310.9720,0.548600
0.1842,310.9720,0.548600
0.1843,310.9730,0.548650
0.1844,310.9730,0.548650
0.1845,310.9740,0.548700
0.1846,310.9740,0.548700
0.1847,310.9750,0.548750
0.1848,310.9760,0.548800
0.1849,310.9760,0.548800
0.1850,310.9770,0.548850
0.1851,310.9770,0.548850
0.1852,310.9780,0.548900
0.1853,310.9790,0.548950
0.1854,310.9790,0.548950
0.1855,310.9800,0.549000
0.1856,310.9800,0.549000
